date,value,region,vintage
2043-07,94.47,QLD,August_24
2043-08,116.74,QLD,August_24
2043-09,70.06,QLD,August_24
2043-10,53.46,QLD,August_24
2043-11,62.6,QLD,August_24
2043-12,64.98,QLD,August_24
2044-01,101.26,QLD,August_24
2044-02,105.02,QLD,August_24
2044-03,126.19,QLD,August_24
2044-04,94.72,QLD,August_24
2044-05,124.13,QLD,August_24
2044-06,129.76,QLD,August_24
2044-07,100.38,QLD,August_24
2044-08,96.65,QLD,August_24
2044-09,70.42,QLD,August_24
2044-10,55.99,QLD,August_24
2044-11,62.11,QLD,August_24
2044-12,66.46,QLD,August_24
2045-01,106.26,QLD,August_24
2045-02,96.5,QLD,August_24
2045-03,136.25,QLD,August_24
2045-04,87.06,QLD,August_24
2045-05,119.04,QLD,August_24
2045-06,131.61,QLD,August_24
2045-07,94.41,QLD,August_24
2045-08,111.67,QLD,August_24
2045-09,68.96,QLD,August_24
2045-10,52.06,QLD,August_24
2045-11,62.16,QLD,August_24
2045-12,67.99,QLD,August_24
2046-01,106.54,QLD,August_24
2046-02,99.35,QLD,August_24
2046-03,127.02,QLD,August_24
2046-04,84.05,QLD,August_24
2046-05,122.32,QLD,August_24
2046-06,127.31,QLD,August_24
2046-07,99.48,QLD,August_24
2046-08,101.69,QLD,August_24
2046-09,74.96,QLD,August_24
2046-10,52.55,QLD,August_24
2046-11,69.95,QLD,August_24
2046-12,65.32,QLD,August_24
2047-01,107.95,QLD,August_24
2047-02,97.37,QLD,August_24
2047-03,127.3,QLD,August_24
2047-04,92.69,QLD,August_24
2047-05,128.74,QLD,August_24
2047-06,133.17,QLD,August_24
2047-07,93.41,QLD,August_24
2047-08,108.0,QLD,August_24
2047-09,69.79,QLD,August_24
2047-10,54.05,QLD,August_24
2047-11,63.72,QLD,August_24
2047-12,60.1,QLD,August_24
2048-01,95.82,QLD,August_24
2048-02,100.15,QLD,August_24
2048-03,121.54,QLD,August_24
2048-04,91.44,QLD,August_24
2048-05,121.86,QLD,August_24
2048-06,127.87,QLD,August_24
2048-07,93.89,QLD,August_24
2048-08,99.61,QLD,August_24
2048-09,70.05,QLD,August_24
2048-10,55.75,QLD,August_24
2048-11,63.33,QLD,August_24
2048-12,62.37,QLD,August_24
2049-01,103.62,QLD,August_24
2049-02,93.75,QLD,August_24
2049-03,133.25,QLD,August_24
2049-04,85.83,QLD,August_24
2049-05,121.31,QLD,August_24
2049-06,130.29,QLD,August_24
2049-07,99.32,QLD,August_24
2049-08,108.61,QLD,August_24
2049-09,66.02,QLD,August_24
2049-10,50.31,QLD,August_24
2049-11,55.33,QLD,August_24
2049-12,56.08,QLD,August_24
2050-01,102.39,QLD,August_24
2050-02,98.25,QLD,August_24
2050-03,124.44,QLD,August_24
2050-04,95.52,QLD,August_24
2050-05,133.69,QLD,August_24
2050-06,140.07,QLD,August_24
2050-07,95.41,QLD,August_24
2050-08,117.51,QLD,August_24
2050-09,76.21,QLD,August_24
2050-10,60.98,QLD,August_24
2050-11,64.89,QLD,August_24
2050-12,54.08,QLD,August_24
2051-01,102.44,QLD,August_24
2051-02,102.71,QLD,August_24
2051-03,124.69,QLD,August_24
2051-04,93.69,QLD,August_24
2051-05,129.3,QLD,August_24
2051-06,136.38,QLD,August_24
2051-07,94.33,QLD,August_24
2051-08,112.42,QLD,August_24
2051-09,63.36,QLD,August_24
2051-10,49.15,QLD,August_24
2051-11,64.12,QLD,August_24
2051-12,56.53,QLD,August_24
2052-01,95.5,QLD,August_24
2052-02,113.69,QLD,August_24
2052-03,125.51,QLD,August_24
2052-04,93.86,QLD,August_24
2052-05,132.55,QLD,August_24
2052-06,143.39,QLD,August_24
2052-07,95.5,QLD,August_24
2052-08,111.92,QLD,August_24
2052-09,76.09,QLD,August_24
2052-10,47.79,QLD,August_24
2052-11,56.91,QLD,August_24
2052-12,57.78,QLD,August_24
2053-01,96.02,QLD,August_24
2053-02,121.74,QLD,August_24
2053-03,124.63,QLD,August_24
2053-04,99.44,QLD,August_24
2053-05,140.71,QLD,August_24
2053-06,139.44,QLD,August_24
2053-07,104.56,QLD,August_24
2053-08,112.56,QLD,August_24
2053-09,69.26,QLD,August_24
2053-10,51.75,QLD,August_24
2053-11,55.56,QLD,August_24
2053-12,55.24,QLD,August_24
2054-01,100.99,QLD,August_24
2054-02,106.83,QLD,August_24
2054-03,125.69,QLD,August_24
2054-04,104.23,QLD,August_24
2054-05,137.97,QLD,August_24
2054-06,144.67,QLD,August_24
2054-07,105.47,QLD,August_24
2054-08,121.89,QLD,August_24
2054-09,66.72,QLD,August_24
2054-10,49.96,QLD,August_24
2054-11,55.95,QLD,August_24
2054-12,61.35,QLD,August_24
2055-01,103.75,QLD,August_24
